bedrooms,bathrooms,house_size,price
1.0,1.0,1507.0,120000.0
1.0,1.0,1507.0,120000.0
1.0,1.0,1507.0,120000.0
1.0,1.0,1507.0,120000.0
1.0,1.0,1507.0,120000.0
1.0,1.0,1507.0,120000.0
1.0,1.0,1507.0,120000.0
1.0,1.0,1507.0,120000.0
1.0,1.0,1507.0,120000.0
1.0,1.0,1507.0,120000.0
4.0,2.0,1506.0,159900.0
4.0,2.0,1506.0,159900.0
4.0,2.0,1506.0,159900.0
4.0,2.0,1506.0,159900.0
4.0,2.0,1506.0,159900.0
4.0,2.0,1506.0,159900.0
4.0,2.0,1506.0,159900.0
4.0,2.0,1506.0,159900.0
4.0,2.0,1506.0,159900.0
4.0,2.0,1506.0,159900.0
4.0,2.0,1506.0,159900.0
4.0,2.0,1506.0,159900.0
4.0,2.0,1506.0,159900.0
4.0,2.0,1506.0,159900.0
4.0,2.0,1506.0,159900.0
4.0,2.0,1506.0,159900.0
4.0,2.0,1506.0,159900.0
4.0,2.0,1506.0,159900.0
4.0,2.0,1506.0,159900.0
3.0,2.0,1506.0,399950.0
3.0,2.0,1506.0,395000.0
3.0,2.0,1506.0,399950.0
3.0,2.0,1506.0,395000.0
3.0,2.0,1506.0,399950.0
3.0,2.0,1506.0,395000.0
3.0,2.0,1506.0,399950.0
3.0,2.0,1506.0,395000.0
3.0,2.0,1506.0,395000.0
3.0,2.0,1506.0,399950.0
3.0,2.0,1506.0,399950.0
3.0,2.0,1506.0,395000.0
3.0,2.0,1506.0,399950.0
3.0,2.0,1506.0,399950.0
3.0,2.0,1506.0,395000.0
3.0,2.0,1506.0,395000.0
3.0,2.0,1506.0,399950.0
3.0,2.0,1506.0,399950.0
3.0,2.0,1506.0,395000.0
3.0,2.0,1506.0,399950.0
3.0,2.0,1506.0,395000.0
3.0,2.0,1506.0,399950.0
3.0,2.0,1506.0,395000.0
3.0,2.0,1506.0,399950.0
3.0,2.0,1506.0,395000.0
3.0,2.0,1506.0,399950.0
3.0,2.0,1506.0,395000.0
3.0,2.0,1506.0,399950.0
3.0,2.0,1506.0,395000.0
3.0,2.0,1506.0,399950.0
3.0,2.0,1506.0,395000.0
3.0,2.0,1506.0,395000.0
3.0,2.0,1506.0,399950.0
3.0,2.0,1506.0,399950.0
3.0,2.0,1506.0,395000.0
3.0,2.0,1506.0,399950.0
3.0,2.0,1506.0,395000.0
2.0,2.0,1506.0,100000.0
2.0,1.0,1506.0,110000.0
2.0,2.0,1506.0,100000.0
2.0,1.0,1506.0,110000.0
2.0,2.0,1506.0,100000.0
2.0,1.0,1506.0,110000.0
2.0,2.0,1506.0,100000.0
2.0,1.0,1506.0,110000.0
2.0,2.0,1506.0,100000.0
2.0,1.0,1506.0,110000.0
2.0,1.0,1506.0,110000.0
2.0,1.0,1506.0,110000.0
2.0,1.0,1506.0,110000.0
2.0,2.0,1506.0,100000.0
2.0,1.0,1506.0,110000.0
2.0,2.0,1506.0,100000.0
2.0,1.0,1506.0,110000.0
2.0,2.0,1506.0,100000.0
2.0,1.0,1506.0,110000.0
2.0,2.0,1506.0,100000.0
2.0,1.0,1506.0,110000.0
2.0,2.0,1506.0,100000.0
2.0,1.0,1506.0,110000.0
2.0,2.0,1506.0,100000.0
2.0,1.0,1506.0,110000.0
2.0,2.0,1506.0,100000.0
2.0,1.0,1506.0,110000.0
2.0,2.0,1506.0,100000.0
2.0,1.0,1506.0,110000.0
2.0,2.0,1506.0,100000.0
2.0,1.0,1506.0,110000.0
2.0,2.0,1506.0,100000.0
2.0,1.0,1506.0,110000.0
2.0,2.0,1506.0,100000.0
2.0,1.0,1506.0,110000.0
4.0,4.0,1505.0,1295000.0
4.0,4.0,1505.0,1295000.0
4.0,4.0,1505.0,1295000.0
4.0,2.0,1505.0,524900.0
4.0,4.0,1505.0,1575000.0
4.0,5.0,1505.0,1440000.0
4.0,3.0,1505.0,1385000.0
4.0,4.0,1505.0,1295000.0
4.0,2.0,1505.0,524900.0
4.0,4.0,1505.0,1575000.0
4.0,5.0,1505.0,1440000.0
4.0,3.0,1505.0,1385000.0
4.0,2.0,1505.0,524900.0
4.0,4.0,1505.0,1575000.0
4.0,5.0,1505.0,1440000.0
4.0,3.0,1505.0,1385000.0
4.0,4.0,1505.0,1295000.0
4.0,2.0,1505.0,524900.0
4.0,4.0,1505.0,1575000.0
4.0,2.0,1505.0,524900.0
4.0,5.0,1505.0,1440000.0
4.0,3.0,1505.0,1385000.0
4.0,4.0,1505.0,1295000.0
4.0,4.0,1505.0,1575000.0
4.0,4.0,1505.0,1295000.0
4.0,4.0,1505.0,1575000.0
4.0,5.0,1505.0,1440000.0
4.0,3.0,1505.0,1385000.0
4.0,4.0,1505.0,1295000.0
4.0,2.0,1505.0,524900.0
4.0,4.0,1505.0,1575000.0
4.0,5.0,1505.0,1440000.0
4.0,3.0,1505.0,1385000.0
4.0,2.0,1505.0,524900.0
4.0,4.0,1505.0,1295000.0
4.0,2.0,1505.0,524900.0
4.0,4.0,1505.0,1575000.0
4.0,4.0,1505.0,1295000.0
4.0,2.0,1505.0,524900.0
4.0,4.0,1505.0,1575000.0
4.0,5.0,1505.0,1440000.0
4.0,3.0,1505.0,1385000.0
4.0,4.0,1505.0,1295000.0
4.0,2.0,1505.0,524900.0
4.0,4.0,1505.0,1575000.0
4.0,5.0,1505.0,1440000.0
4.0,3.0,1505.0,1385000.0
4.0,2.0,1505.0,524900.0
4.0,4.0,1505.0,1575000.0
4.0,5.0,1505.0,1440000.0
4.0,3.0,1505.0,1385000.0
4.0,2.0,1505.0,524900.0
4.0,4.0,1505.0,1295000.0
4.0,4.0,1505.0,1575000.0
4.0,5.0,1505.0,1440000.0
4.0,3.0,1505.0,1385000.0
4.0,4.0,1505.0,1575000.0
4.0,5.0,1505.0,1440000.0
4.0,3.0,1505.0,1385000.0
4.0,4.0,1505.0,1295000.0
4.0,2.0,1505.0,524900.0
4.0,4.0,1505.0,1575000.0
4.0,5.0,1505.0,1440000.0
4.0,3.0,1505.0,1385000.0
4.0,4.0,1505.0,1575000.0
4.0,5.0,1505.0,1440000.0
4.0,3.0,1505.0,1385000.0
4.0,4.0,1505.0,1295000.0
4.0,2.0,1505.0,524900.0
4.0,4.0,1505.0,1575000.0
4.0,3.0,1505.0,1385000.0
4.0,5.0,1505.0,1440000.0
4.0,2.0,1505.0,524900.0
4.0,4.0,1505.0,1575000.0
4.0,5.0,1505.0,1440000.0
4.0,3.0,1505.0,1385000.0
4.0,4.0,1505.0,1295000.0
4.0,4.0,1505.0,1575000.0
4.0,5.0,1505.0,1440000.0
4.0,3.0,1505.0,1385000.0
4.0,4.0,1505.0,1295000.0
4.0,2.0,1505.0,524900.0
4.0,4.0,1505.0,1575000.0
4.0,5.0,1505.0,1440000.0
4.0,3.0,1505.0,1385000.0
4.0,2.0,1505.0,524900.0
4.0,4.0,1505.0,1575000.0
4.0,4.0,1505.0,1295000.0
4.0,2.0,1505.0,524900.0
4.0,4.0,1505.0,1575000.0
4.0,5.0,1505.0,1440000.0
4.0,3.0,1505.0,1385000.0
4.0,2.0,1505.0,524900.0
4.0,4.0,1505.0,1575000.0
4.0,5.0,1505.0,1440000.0
4.0,3.0,1505.0,1385000.0
4.0,4.0,1505.0,1295000.0
4.0,2.0,1505.0,524900.0
4.0,4.0,1505.0,1575000.0
4.0,5.0,1505.0,1440000.0
4.0,3.0,1505.0,1385000.0
4.0,4.0,1505.0,1295000.0
4.0,2.0,1505.0,524900.0
4.0,4.0,1505.0,1575000.0
4.0,5.0,1505.0,1440000.0
4.0,3.0,1505.0,1385000.0
2.0,2.0,1505.0,329900.0
2.0,2.0,1505.0,330000.0
2.0,2.0,1505.0,329900.0
2.0,2.0,1505.0,330000.0
2.0,2.0,1505.0,329900.0
2.0,2.0,1505.0,330000.0
2.0,2.0,1505.0,329900.0
2.0,2.0,1505.0,330000.0
2.0,2.0,1505.0,329900.0
2.0,2.0,1505.0,330000.0
2.0,2.0,1505.0,329900.0
2.0,2.0,1505.0,330000.0
2.0,2.0,1505.0,329900.0
2.0,2.0,1505.0,330000.0
2.0,2.0,1505.0,329900.0
2.0,2.0,1505.0,330000.0
2.0,2.0,1505.0,329900.0
2.0,2.0,1505.0,330000.0
2.0,2.0,1505.0,329900.0
2.0,2.0,1505.0,330000.0
2.0,2.0,1505.0,329900.0
2.0,2.0,1505.0,330000.0
2.0,2.0,1505.0,329900.0
2.0,2.0,1505.0,330000.0
2.0,2.0,1505.0,329900.0
2.0,2.0,1505.0,330000.0
2.0,2.0,1505.0,329900.0
2.0,2.0,1505.0,330000.0
2.0,2.0,1505.0,329900.0
2.0,2.0,1505.0,330000.0
2.0,2.0,1505.0,329900.0
2.0,2.0,1505.0,330000.0
2.0,2.0,1505.0,329900.0
2.0,2.0,1505.0,330000.0
2.0,2.0,1505.0,329900.0
2.0,2.0,1505.0,330000.0
2.0,2.0,1505.0,329900.0
2.0,2.0,1505.0,330000.0
2.0,2.0,1505.0,329900.0
2.0,2.0,1505.0,330000.0
2.0,2.0,1505.0,329900.0
2.0,2.0,1505.0,330000.0
2.0,2.0,1505.0,329900.0
2.0,2.0,1505.0,330000.0
2.0,2.0,1505.0,329900.0
2.0,2.0,1505.0,330000.0
6.0,4.0,1504.0,999000.0
6.0,4.0,1504.0,999000.0
6.0,4.0,1504.0,999000.0
6.0,4.0,1504.0,999000.0
4.0,2.0,1504.0,450000.0
4.0,2.0,1504.0,450000.0
4.0,2.0,1504.0,450000.0
4.0,2.0,1504.0,450000.0
31.0,14.0,1504.0,450000.0
31.0,14.0,1504.0,450000.0
31.0,14.0,1504.0,450000.0
31.0,14.0,1504.0,450000.0
3.0,2.0,1504.0,450000.0
3.0,2.0,1504.0,450000.0
3.0,3.0,1504.0,374900.0
3.0,2.0,1504.0,419900.0
3.0,2.0,1504.0,699000.0
3.0,3.0,1504.0,374900.0
3.0,2.0,1504.0,419900.0
3.0,2.0,1504.0,450000.0
3.0,2.0,1504.0,450000.0
3.0,2.0,1504.0,699000.0
3.0,2.0,1504.0,419900.0
3.0,3.0,1504.0,374900.0
3.0,2.0,1504.0,450000.0
3.0,2.0,1504.0,450000.0
3.0,2.0,1504.0,699000.0
3.0,2.0,1504.0,419900.0
3.0,3.0,1504.0,374900.0
3.0,2.0,1504.0,450000.0
3.0,2.0,1504.0,450000.0
3.0,2.0,1504.0,699000.0
3.0,3.0,1503.0,708000.0
3.0,3.0,1503.0,708000.0
3.0,3.0,1503.0,708000.0
3.0,3.0,1503.0,708000.0
3.0,3.0,1503.0,725000.0
3.0,3.0,1503.0,708000.0
3.0,3.0,1503.0,725000.0
3.0,3.0,1503.0,725000.0
3.0,3.0,1503.0,708000.0
3.0,3.0,1503.0,725000.0
3.0,3.0,1503.0,725000.0
3.0,3.0,1503.0,725000.0
3.0,3.0,1503.0,708000.0
3.0,3.0,1503.0,725000.0
3.0,3.0,1503.0,725000.0
3.0,3.0,1503.0,708000.0
3.0,3.0,1503.0,725000.0
3.0,3.0,1503.0,725000.0
3.0,3.0,1503.0,708000.0
3.0,3.0,1503.0,725000.0
3.0,3.0,1503.0,725000.0
3.0,3.0,1503.0,708000.0
3.0,3.0,1503.0,725000.0
3.0,3.0,1503.0,725000.0
3.0,3.0,1503.0,725000.0
3.0,3.0,1503.0,725000.0
3.0,3.0,1503.0,708000.0
3.0,3.0,1503.0,725000.0
3.0,3.0,1503.0,708000.0
3.0,3.0,1503.0,708000.0
3.0,3.0,1503.0,725000.0
2.0,2.0,1503.0,565000.0
2.0,2.0,1503.0,499000.0
2.0,2.0,1503.0,540000.0
2.0,2.0,1503.0,540000.0
2.0,2.0,1503.0,565000.0
2.0,2.0,1503.0,565000.0
2.0,2.0,1503.0,565000.0
2.0,2.0,1503.0,499000.0
2.0,2.0,1503.0,540000.0
2.0,2.0,1503.0,540000.0
2.0,2.0,1503.0,565000.0
2.0,2.0,1503.0,499000.0
2.0,2.0,1503.0,540000.0
2.0,2.0,1503.0,540000.0
2.0,2.0,1503.0,499000.0
2.0,2.0,1503.0,540000.0
2.0,2.0,1503.0,540000.0
2.0,2.0,1503.0,565000.0
2.0,2.0,1503.0,499000.0
2.0,2.0,1503.0,540000.0
2.0,2.0,1503.0,540000.0
2.0,2.0,1503.0,499000.0
2.0,2.0,1503.0,540000.0
2.0,2.0,1503.0,540000.0
2.0,2.0,1503.0,499000.0
2.0,2.0,1503.0,540000.0
2.0,2.0,1503.0,540000.0
2.0,2.0,1503.0,565000.0
2.0,2.0,1503.0,499000.0
2.0,2.0,1503.0,540000.0
2.0,2.0,1503.0,540000.0
2.0,2.0,1503.0,565000.0
2.0,2.0,1503.0,499000.0
2.0,2.0,1503.0,540000.0
2.0,2.0,1503.0,540000.0
2.0,2.0,1503.0,565000.0
2.0,2.0,1503.0,499000.0
2.0,2.0,1503.0,540000.0
2.0,2.0,1503.0,540000.0
2.0,2.0,1503.0,565000.0
2.0,2.0,1503.0,499000.0
2.0,2.0,1503.0,540000.0
2.0,2.0,1503.0,540000.0
2.0,2.0,1503.0,565000.0
2.0,2.0,1503.0,499000.0
2.0,2.0,1503.0,540000.0
2.0,2.0,1503.0,540000.0
2.0,2.0,1503.0,565000.0
2.0,2.0,1503.0,499000.0
2.0,2.0,1503.0,540000.0
2.0,2.0,1503.0,540000.0
2.0,2.0,1503.0,499000.0
2.0,2.0,1503.0,540000.0
2.0,2.0,1503.0,540000.0
2.0,2.0,1503.0,499000.0
2.0,2.0,1503.0,540000.0
2.0,2.0,1503.0,540000.0
2.0,2.0,1503.0,499000.0
2.0,2.0,1503.0,540000.0
2.0,2.0,1503.0,540000.0
2.0,2.0,1503.0,499000.0
2.0,2.0,1503.0,540000.0
2.0,2.0,1503.0,540000.0
2.0,2.0,1503.0,565000.0
2.0,2.0,1503.0,499000.0
2.0,2.0,1503.0,540000.0
2.0,2.0,1503.0,540000.0
2.0,2.0,1503.0,565000.0
2.0,2.0,1503.0,499000.0
2.0,2.0,1503.0,565000.0
2.0,2.0,1503.0,499000.0
2.0,2.0,1503.0,540000.0
2.0,2.0,1503.0,540000.0
2.0,2.0,1503.0,499000.0
9.0,3.0,1501.0,550000.0
9.0,3.0,1501.0,550000.0
9.0,3.0,1501.0,550000.0
9.0,3.0,1501.0,550000.0
9.0,3.0,1501.0,550000.0
9.0,3.0,1501.0,550000.0
9.0,3.0,1501.0,550000.0
9.0,3.0,1501.0,550000.0
9.0,3.0,1501.0,550000.0
9.0,3.0,1501.0,550000.0
9.0,3.0,1501.0,550000.0
9.0,3.0,1501.0,550000.0
9.0,3.0,1501.0,550000.0
9.0,3.0,1501.0,550000.0
9.0,3.0,1501.0,550000.0
9.0,3.0,1501.0,550000.0
9.0,3.0,1501.0,550000.0
9.0,3.0,1501.0,550000.0
9.0,3.0,1501.0,550000.0
9.0,3.0,1501.0,550000.0
9.0,3.0,1501.0,550000.0
9.0,3.0,1501.0,550000.0
9.0,3.0,1501.0,550000.0
9.0,3.0,1501.0,550000.0
9.0,3.0,1501.0,550000.0
7.0,4.0,1501.0,700000.0
7.0,4.0,1501.0,700000.0
7.0,4.0,1501.0,700000.0
7.0,4.0,1501.0,700000.0
7.0,4.0,1501.0,700000.0
7.0,4.0,1501.0,700000.0
7.0,4.0,1501.0,700000.0
7.0,4.0,1501.0,700000.0
7.0,4.0,1501.0,700000.0
7.0,4.0,1501.0,700000.0
7.0,4.0,1501.0,700000.0
7.0,4.0,1501.0,700000.0
7.0,4.0,1501.0,700000.0
7.0,4.0,1501.0,700000.0
7.0,4.0,1501.0,700000.0
7.0,4.0,1501.0,700000.0
7.0,4.0,1501.0,700000.0
7.0,4.0,1501.0,700000.0
7.0,4.0,1501.0,700000.0
7.0,4.0,1501.0,700000.0
5.0,3.0,1501.0,540000.0
5.0,3.0,1501.0,540000.0
5.0,3.0,1501.0,540000.0
5.0,3.0,1501.0,540000.0
5.0,3.0,1501.0,540000.0
5.0,3.0,1501.0,540000.0
5.0,3.0,1501.0,540000.0
5.0,3.0,1501.0,540000.0
5.0,3.0,1501.0,540000.0
5.0,3.0,1501.0,540000.0
5.0,3.0,1501.0,540000.0
5.0,3.0,1501.0,540000.0
5.0,3.0,1501.0,540000.0
5.0,3.0,1501.0,540000.0
5.0,3.0,1501.0,540000.0
5.0,3.0,1501.0,540000.0
5.0,3.0,1501.0,540000.0
5.0,3.0,1501.0,540000.0
5.0,3.0,1501.0,540000.0
5.0,3.0,1501.0,540000.0
4.0,2.0,1501.0,465000.0
4.0,2.0,1501.0,439900.0
4.0,2.0,1501.0,465000.0
4.0,2.0,1501.0,439900.0
4.0,2.0,1501.0,465000.0
4.0,2.0,1501.0,439900.0
4.0,2.0,1501.0,465000.0
4.0,2.0,1501.0,439900.0
4.0,2.0,1501.0,465000.0
4.0,2.0,1501.0,439900.0
4.0,2.0,1501.0,465000.0
4.0,2.0,1501.0,465000.0
4.0,2.0,1501.0,439900.0
4.0,2.0,1501.0,465000.0
4.0,2.0,1501.0,465000.0
4.0,2.0,1501.0,439900.0
4.0,2.0,1501.0,465000.0
4.0,2.0,1501.0,439900.0
4.0,2.0,1501.0,465000.0
4.0,2.0,1501.0,439900.0
4.0,2.0,1501.0,465000.0
4.0,2.0,1501.0,439900.0
4.0,2.0,1501.0,465000.0
4.0,2.0,1501.0,439900.0
4.0,2.0,1501.0,465000.0
4.0,2.0,1501.0,439900.0
4.0,2.0,1501.0,465000.0
4.0,2.0,1501.0,439900.0
4.0,2.0,1501.0,465000.0
4.0,2.0,1501.0,439900.0
4.0,2.0,1501.0,465000.0
4.0,2.0,1501.0,439900.0
4.0,2.0,1501.0,465000.0
4.0,2.0,1501.0,439900.0
4.0,2.0,1501.0,465000.0
4.0,2.0,1501.0,439900.0
4.0,2.0,1501.0,465000.0
4.0,2.0,1501.0,439900.0
4.0,2.0,1501.0,465000.0
4.0,2.0,1501.0,439900.0
4.0,2.0,1501.0,465000.0
4.0,2.0,1501.0,439900.0
4.0,2.0,1501.0,465000.0
4.0,2.0,1501.0,439900.0
4.0,2.0,1501.0,465000.0
3.0,2.0,1501.0,379999.0
3.0,3.0,1501.0,779800.0
3.0,2.0,1501.0,475900.0
3.0,2.0,1501.0,420000.0
3.0,1.0,1501.0,209900.0
3.0,1.0,1501.0,250000.0
3.0,1.0,1501.0,300000.0
3.0,2.0,1501.0,393000.0
3.0,2.0,1501.0,420000.0
3.0,2.0,1501.0,379999.0
3.0,2.0,1501.0,379999.0
3.0,3.0,1501.0,779800.0
3.0,2.0,1501.0,475900.0
3.0,2.0,1501.0,420000.0
3.0,1.0,1501.0,209900.0
3.0,1.0,1501.0,300000.0
3.0,1.0,1501.0,250000.0
3.0,2.0,1501.0,393000.0
3.0,2.0,1501.0,379999.0
3.0,2.0,1501.0,379999.0
3.0,2.0,1501.0,379999.0
3.0,2.0,1501.0,379999.0
3.0,3.0,1501.0,779800.0
3.0,2.0,1501.0,475900.0
3.0,2.0,1501.0,420000.0
3.0,1.0,1501.0,209900.0
3.0,1.0,1501.0,250000.0
3.0,1.0,1501.0,300000.0
3.0,2.0,1501.0,393000.0
3.0,2.0,1501.0,420000.0
3.0,1.0,1501.0,209900.0
3.0,1.0,1501.0,300000.0
3.0,1.0,1501.0,250000.0
3.0,2.0,1501.0,393000.0
3.0,2.0,1501.0,475900.0
3.0,2.0,1501.0,420000.0
3.0,1.0,1501.0,250000.0
3.0,3.0,1501.0,779800.0
3.0,2.0,1501.0,475900.0
3.0,2.0,1501.0,420000.0
3.0,1.0,1501.0,209900.0
3.0,1.0,1501.0,250000.0
3.0,1.0,1501.0,300000.0
3.0,2.0,1501.0,393000.0
3.0,3.0,1501.0,779800.0
3.0,2.0,1501.0,420000.0
3.0,1.0,1501.0,209900.0
3.0,1.0,1501.0,300000.0
3.0,1.0,1501.0,250000.0
3.0,2.0,1501.0,393000.0
3.0,3.0,1501.0,779800.0
3.0,2.0,1501.0,475900.0
3.0,2.0,1501.0,420000.0
3.0,1.0,1501.0,209900.0
3.0,1.0,1501.0,300000.0
3.0,1.0,1501.0,250000.0
3.0,2.0,1501.0,393000.0
3.0,1.0,1501.0,250000.0
3.0,2.0,1501.0,393000.0
3.0,2.0,1501.0,379999.0
3.0,2.0,1501.0,379999.0
3.0,2.0,1501.0,379999.0
3.0,2.0,1501.0,379999.0
3.0,2.0,1501.0,379999.0
3.0,2.0,1501.0,379999.0
3.0,2.0,1501.0,379999.0
3.0,2.0,1501.0,379999.0
3.0,2.0,1501.0,379999.0
3.0,2.0,1501.0,379999.0
3.0,2.0,1501.0,420000.0
3.0,1.0,1501.0,209900.0
3.0,1.0,1501.0,300000.0
3.0,1.0,1501.0,250000.0
3.0,2.0,1501.0,393000.0
3.0,3.0,1501.0,779800.0
3.0,2.0,1501.0,475900.0
3.0,2.0,1501.0,420000.0
3.0,1.0,1501.0,209900.0
3.0,1.0,1501.0,300000.0
3.0,1.0,1501.0,250000.0
3.0,2.0,1501.0,393000.0
3.0,3.0,1501.0,779800.0
3.0,2.0,1501.0,420000.0
3.0,1.0,1501.0,209900.0
3.0,1.0,1501.0,250000.0
3.0,1.0,1501.0,300000.0
3.0,2.0,1501.0,393000.0
3.0,3.0,1501.0,779800.0
3.0,2.0,1501.0,475900.0
3.0,2.0,1501.0,420000.0
3.0,1.0,1501.0,209900.0
3.0,1.0,1501.0,300000.0
3.0,1.0,1501.0,250000.0
3.0,2.0,1501.0,393000.0
3.0,2.0,1501.0,420000.0
3.0,1.0,1501.0,209900.0
3.0,1.0,1501.0,250000.0
3.0,1.0,1501.0,300000.0
3.0,2.0,1501.0,393000.0
3.0,3.0,1501.0,779800.0
3.0,2.0,1501.0,475900.0
3.0,2.0,1501.0,420000.0
3.0,1.0,1501.0,209900.0
3.0,1.0,1501.0,300000.0
3.0,1.0,1501.0,250000.0
3.0,2.0,1501.0,393000.0
3.0,3.0,1501.0,779800.0
3.0,2.0,1501.0,475900.0
3.0,2.0,1501.0,420000.0
3.0,1.0,1501.0,209900.0
3.0,1.0,1501.0,250000.0
3.0,1.0,1501.0,300000.0
3.0,2.0,1501.0,393000.0
3.0,3.0,1501.0,779800.0
3.0,2.0,1501.0,475900.0
3.0,2.0,1501.0,420000.0
3.0,1.0,1501.0,209900.0
3.0,1.0,1501.0,250000.0
3.0,1.0,1501.0,300000.0
3.0,2.0,1501.0,393000.0
3.0,3.0,1501.0,779800.0
3.0,2.0,1501.0,475900.0
3.0,2.0,1501.0,420000.0
3.0,1.0,1501.0,209900.0
3.0,1.0,1501.0,300000.0
3.0,1.0,1501.0,250000.0
3.0,2.0,1501.0,393000.0
3.0,3.0,1501.0,779800.0
3.0,2.0,1501.0,475900.0
3.0,2.0,1501.0,420000.0
3.0,1.0,1501.0,209900.0
3.0,1.0,1501.0,300000.0
3.0,1.0,1501.0,250000.0
3.0,2.0,1501.0,393000.0
3.0,3.0,1501.0,779800.0
3.0,2.0,1501.0,475900.0
3.0,1.0,1501.0,209900.0
3.0,1.0,1501.0,300000.0
3.0,1.0,1501.0,250000.0
3.0,2.0,1501.0,393000.0
3.0,2.0,1501.0,379999.0
3.0,2.0,1501.0,379999.0
3.0,2.0,1501.0,379999.0
3.0,2.0,1501.0,379999.0
3.0,2.0,1501.0,379999.0
3.0,2.0,1501.0,420000.0
3.0,3.0,1501.0,779800.0
3.0,2.0,1501.0,475900.0
3.0,2.0,1501.0,420000.0
3.0,1.0,1501.0,209900.0
3.0,1.0,1501.0,250000.0
3.0,1.0,1501.0,300000.0
3.0,2.0,1501.0,393000.0
3.0,3.0,1501.0,779800.0
3.0,2.0,1501.0,420000.0
3.0,1.0,1501.0,209900.0
3.0,1.0,1501.0,250000.0
3.0,1.0,1501.0,300000.0
3.0,2.0,1501.0,393000.0
3.0,3.0,1501.0,779800.0
3.0,2.0,1501.0,475900.0
3.0,2.0,1501.0,420000.0
3.0,1.0,1501.0,209900.0
3.0,1.0,1501.0,250000.0
3.0,1.0,1501.0,300000.0
3.0,2.0,1501.0,393000.0
3.0,3.0,1501.0,779800.0
3.0,2.0,1501.0,475900.0
3.0,2.0,1501.0,420000.0
3.0,1.0,1501.0,209900.0
3.0,1.0,1501.0,300000.0
3.0,1.0,1501.0,250000.0
3.0,2.0,1501.0,393000.0
3.0,1.0,1501.0,209900.0
3.0,1.0,1501.0,250000.0
3.0,1.0,1501.0,300000.0
2.0,2.0,1501.0,465000.0
2.0,2.0,1501.0,199900.0
2.0,1.0,1501.0,349900.0
2.0,1.0,1501.0,134900.0
2.0,2.0,1501.0,465000.0
2.0,2.0,1501.0,199900.0
2.0,1.0,1501.0,349900.0
2.0,1.0,1501.0,134900.0
2.0,2.0,1501.0,309900.0
2.0,2.0,1501.0,465000.0
2.0,2.0,1501.0,199900.0
2.0,1.0,1501.0,349900.0
2.0,1.0,1501.0,134900.0
2.0,2.0,1501.0,309900.0
2.0,2.0,1501.0,465000.0
2.0,2.0,1501.0,199900.0
2.0,1.0,1501.0,349900.0
2.0,1.0,1501.0,134900.0
2.0,2.0,1501.0,309900.0
2.0,1.0,1501.0,349900.0
2.0,1.0,1501.0,134900.0
2.0,2.0,1501.0,465000.0
2.0,2.0,1501.0,199900.0
2.0,1.0,1501.0,349900.0
2.0,1.0,1501.0,134900.0
2.0,2.0,1501.0,465000.0
2.0,2.0,1501.0,199900.0
2.0,1.0,1501.0,349900.0
2.0,2.0,1501.0,309900.0
2.0,2.0,1501.0,465000.0
2.0,2.0,1501.0,199900.0
2.0,1.0,1501.0,349900.0
2.0,1.0,1501.0,134900.0
2.0,2.0,1501.0,309900.0
2.0,2.0,1501.0,465000.0
2.0,2.0,1501.0,199900.0
2.0,1.0,1501.0,349900.0
2.0,2.0,1501.0,309900.0
2.0,2.0,1501.0,465000.0
2.0,2.0,1501.0,199900.0
2.0,1.0,1501.0,349900.0
2.0,1.0,1501.0,134900.0
2.0,2.0,1501.0,309900.0
2.0,2.0,1501.0,465000.0
2.0,2.0,1501.0,199900.0
2.0,1.0,1501.0,349900.0
2.0,1.0,1501.0,134900.0
2.0,2.0,1501.0,465000.0
2.0,2.0,1501.0,199900.0
2.0,1.0,1501.0,349900.0
2.0,1.0,1501.0,134900.0
2.0,2.0,1501.0,309900.0
2.0,2.0,1501.0,465000.0
2.0,2.0,1501.0,199900.0
2.0,1.0,1501.0,349900.0
2.0,1.0,1501.0,134900.0
2.0,2.0,1501.0,465000.0
2.0,2.0,1501.0,199900.0
2.0,1.0,1501.0,349900.0
2.0,1.0,1501.0,134900.0
2.0,2.0,1501.0,309900.0
2.0,2.0,1501.0,465000.0
2.0,2.0,1501.0,199900.0
2.0,1.0,1501.0,349900.0
2.0,1.0,1501.0,134900.0
2.0,2.0,1501.0,309900.0
2.0,2.0,1501.0,465000.0
2.0,2.0,1501.0,199900.0
2.0,1.0,1501.0,349900.0
2.0,1.0,1501.0,134900.0
2.0,2.0,1501.0,309900.0
2.0,2.0,1501.0,465000.0
2.0,2.0,1501.0,199900.0
2.0,1.0,1501.0,349900.0
2.0,1.0,1501.0,134900.0
2.0,2.0,1501.0,309900.0
2.0,2.0,1501.0,465000.0
2.0,2.0,1501.0,199900.0
2.0,1.0,1501.0,349900.0
2.0,1.0,1501.0,134900.0
2.0,2.0,1501.0,309900.0
2.0,2.0,1501.0,465000.0
2.0,2.0,1501.0,199900.0
2.0,1.0,1501.0,349900.0
2.0,1.0,1501.0,134900.0
2.0,2.0,1501.0,309900.0
2.0,2.0,1501.0,465000.0
2.0,2.0,1501.0,199900.0
2.0,1.0,1501.0,349900.0
2.0,1.0,1501.0,134900.0
2.0,2.0,1501.0,465000.0
2.0,2.0,1501.0,465000.0
2.0,2.0,1501.0,199900.0
2.0,1.0,1501.0,349900.0
2.0,1.0,1501.0,134900.0
2.0,2.0,1501.0,465000.0
